booking_id,date_key,hotel_key,customer_key,market_key,room_key,is_canceled,lead_time,total_nights,total_guests,adr,total_revenue,booking_changes,days_in_waiting_list,required_car_parking_spaces,total_of_special_requests,room_upgraded,reservation_status
66810,20170426,2,1,13,3,1,96,2,2,130.0,260.0,0,0,0,0,0,Canceled
66811,20170426,2,1,13,3,1,96,2,2,130.0,260.0,0,0,0,0,0,Canceled
66812,20170426,2,1,13,3,1,126,2,2,130.0,260.0,0,30,0,0,0,Canceled
66813,20170426,2,65,3,13,1,5,2,2,171.0,342.0,0,0,0,1,0,Canceled
66814,20170426,2,1,13,3,1,96,2,2,130.0,260.0,0,0,0,0,0,Canceled
66815,20170426,2,1,13,3,1,96,2,2,130.0,260.0,0,0,0,0,0,Canceled
66816,20170426,2,1,13,3,1,96,2,2,130.0,260.0,0,0,0,0,0,Canceled
66817,20170426,2,1,13,3,1,96,2,2,130.0,260.0,0,0,0,0,0,Canceled
66818,20170426,2,1,13,3,1,88,3,2,140.0,420.0,0,0,0,0,0,Canceled
66819,20170426,2,1,13,3,1,88,3,2,140.0,420.0,0,0,0,0,0,Canceled
66820,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66821,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66822,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66823,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66824,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66825,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66826,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66827,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66828,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66829,20170426,2,1,3,13,1,182,3,2,130.5,391.5,0,0,0,1,0,Canceled
66830,20170426,2,3,3,6,1,58,3,3,198.0,594.0,0,0,0,0,0,Canceled
66831,20170426,2,1,13,3,1,88,3,2,140.0,420.0,0,0,0,0,0,Canceled
66832,20170426,2,1,13,3,1,88,3,2,140.0,420.0,0,0,0,0,0,Canceled
66833,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66834,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66835,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66836,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66837,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66838,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66839,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66840,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66841,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66842,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66843,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66844,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66845,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66846,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66847,20170426,2,1,13,3,1,88,3,2,140.0,420.0,0,0,0,0,0,Canceled
66848,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66849,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66850,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66851,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66852,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66853,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66854,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66855,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66856,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66857,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66858,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66859,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66860,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66861,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66862,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66863,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66864,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66865,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66866,20170426,2,1,13,3,1,88,3,2,140.0,420.0,0,0,0,0,0,Canceled
66867,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66868,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66869,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66870,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66871,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66872,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66873,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66874,20170426,2,74,3,13,1,71,3,2,135.0,405.0,0,0,0,0,0,Canceled
66875,20170426,2,1,13,3,1,88,3,2,140.0,420.0,0,0,0,0,0,Canceled
66876,20170426,2,1,13,3,1,88,3,2,140.0,420.0,0,0,0,0,0,Canceled
66877,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66878,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66879,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66880,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66881,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66882,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66883,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66884,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66885,20170426,2,1,13,3,1,88,3,2,140.0,420.0,0,0,0,0,0,Canceled
66886,20170426,2,1,13,3,1,88,3,2,140.0,420.0,0,0,0,0,0,Canceled
66887,20170426,2,1,13,3,1,88,3,2,140.0,420.0,0,0,0,0,0,Canceled
66888,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66889,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66890,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66891,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66892,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66893,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66894,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66895,20170426,2,1,13,3,1,96,2,2,130.0,260.0,0,0,0,0,0,Canceled
66896,20170426,2,1,13,3,1,96,2,2,130.0,260.0,0,0,0,0,0,Canceled
66897,20170426,2,1,13,3,1,88,3,2,140.0,420.0,0,0,0,0,0,Canceled
66898,20170426,2,1,13,3,1,88,3,2,140.0,420.0,0,0,0,0,0,Canceled
66899,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66900,20170426,2,1,13,3,1,156,3,2,100.0,300.0,0,0,0,0,0,Canceled
66901,20170426,2,7,3,13,1,170,4,2,130.5,522.0,0,0,0,2,0,Canceled
66902,20170426,2,5,3,13,1,242,4,2,126.9,507.6,0,0,0,2,0,Canceled
66903,20170426,2,5,3,72,1,83,4,2,101.25,405.0,0,0,0,0,0,Canceled
66904,20170426,2,133,3,3,1,110,5,3,136.8,684.0,0,0,0,0,0,Canceled
66905,20170426,2,56,3,13,1,110,5,2,158.95,794.75,0,0,0,0,0,Canceled
66906,20170426,2,56,3,13,1,110,5,2,158.95,794.75,0,0,0,0,0,Canceled
66907,20170426,2,56,3,72,1,110,5,2,100.8,504.0,0,0,0,0,0,Canceled
66908,20170426,2,56,3,12,1,110,5,2,190.8,954.0,0,0,0,0,0,Canceled
66909,20170426,2,133,3,3,1,110,5,3,136.8,684.0,0,0,0,0,0,Canceled
66910,20170426,2,133,3,3,1,110,5,3,136.8,684.0,0,0,0,0,0,Canceled
66911,20170426,2,56,3,72,1,110,5,3,100.8,504.0,0,0,0,0,0,Canceled
66912,20170426,2,56,3,72,1,110,5,3,100.8,504.0,0,0,0,0,0,Canceled
66913,20170426,2,56,3,72,1,110,5,3,100.8,504.0,0,0,0,0,0,Canceled
66914,20170426,2,133,3,3,1,110,5,3,136.8,684.0,0,0,0,0,0,Canceled
66915,20170426,2,56,3,72,1,110,5,3,100.8,504.0,0,0,0,0,0,Canceled
66916,20170426,2,56,3,13,1,110,5,2,158.95,794.75,0,0,0,0,0,Canceled
66917,20170426,2,133,3,72,1,110,5,3,100.8,504.0,0,0,0,0,0,Canceled
66918,20170426,2,133,3,72,1,110,5,3,100.8,504.0,0,0,0,0,0,Canceled
66919,20170426,2,56,3,13,1,110,5,2,158.95,794.75,0,0,0,0,0,Canceled
66920,20170426,2,56,3,12,1,110,5,2,190.8,954.0,0,0,0,0,0,Canceled
66921,20170426,2,133,3,3,1,110,5,3,136.8,684.0,0,0,0,0,0,Canceled
66922,20170426,2,133,3,72,1,110,5,3,100.8,504.0,0,0,0,0,0,Canceled
66923,20170426,2,133,3,72,1,110,5,3,100.8,504.0,0,0,0,0,0,Canceled
66924,20170426,2,56,3,72,1,110,5,2,100.8,504.0,0,0,0,0,0,Canceled
66925,20170426,2,30,3,72,1,151,6,2,100.5,603.0,0,0,0,0,0,Canceled
66926,20170426,2,7,3,3,1,109,7,2,120.86,846.02,0,0,0,0,0,Canceled
66927,20170426,2,19,3,3,1,294,8,2,109.8,878.4,0,0,0,2,0,Canceled
66928,20170427,2,1,1,13,1,1,1,2,166.5,166.5,0,0,0,2,0,Canceled
66929,20170427,2,1,3,72,1,22,1,1,84.0,84.0,0,0,0,0,0,Canceled
66930,20170427,2,19,3,6,1,43,1,1,174.0,174.0,0,0,0,1,0,No-Show
66931,20170427,2,55,4,3,1,19,1,1,95.0,95.0,0,0,0,0,0,Canceled
66932,20170427,2,19,3,6,1,43,1,1,174.0,174.0,0,0,0,1,0,No-Show
66933,20170427,2,74,3,72,1,86,2,2,99.0,198.0,0,0,0,0,0,Canceled
66934,20170427,2,27,3,72,1,58,2,2,108.0,216.0,0,0,0,0,0,Canceled
66935,20170427,2,74,3,3,1,96,2,2,117.0,234.0,0,0,0,1,0,Canceled
66936,20170427,2,1,3,72,1,29,2,2,91.2,182.4,0,0,0,0,0,No-Show
66937,20170427,2,1,3,3,1,268,2,2,84.55,169.1,0,0,0,1,0,Canceled
66938,20170427,2,27,3,72,1,33,2,2,114.0,228.0,0,0,0,2,0,Canceled
66939,20170427,2,72,3,72,1,30,2,2,114.0,228.0,0,0,0,0,0,Canceled
66940,20170427,2,131,3,12,1,10,2,4,260.0,520.0,0,0,0,0,0,Canceled
66941,20170427,2,34,3,3,1,284,3,2,104.4,313.20000000000005,0,0,0,0,0,Canceled
66942,20170427,2,19,3,6,1,112,3,2,153.0,459.0,0,0,0,0,0,Canceled
66943,20170427,2,19,3,3,1,316,3,2,109.8,329.4,0,0,0,0,0,Canceled
66944,20170427,2,7,3,72,1,25,3,2,115.0,345.0,0,0,0,1,0,Canceled
66945,20170427,2,1,3,72,1,27,3,2,115.0,345.0,0,0,0,0,0,Canceled
66946,20170427,2,140,3,3,1,284,3,2,126.0,378.0,0,0,0,0,0,Canceled
66947,20170427,2,34,3,72,1,284,3,2,99.0,297.0,0,0,0,1,0,Canceled
66948,20170427,2,19,3,6,1,112,3,2,153.0,459.0,0,0,0,0,0,Canceled
66949,20170427,2,19,3,13,1,170,3,2,130.5,391.5,0,0,0,0,0,Canceled
66950,20170427,2,140,3,3,1,284,3,2,126.0,378.0,0,0,0,0,0,Canceled
66951,20170427,2,7,3,3,1,109,3,2,117.0,351.0,0,0,0,2,0,Canceled
66952,20170427,2,34,3,3,1,284,3,2,104.4,313.20000000000005,0,0,0,0,0,Canceled
66953,20170427,2,19,3,3,1,316,3,2,109.8,329.4,0,0,0,0,0,Canceled
66954,20170427,2,19,3,3,1,316,3,1,104.4,313.20000000000005,0,0,0,0,0,Canceled
66955,20170427,2,1,3,72,1,20,3,2,115.0,345.0,0,0,0,0,0,Canceled
66956,20170427,2,19,3,3,1,316,3,2,109.8,329.4,0,0,0,0,0,Canceled
66957,20170427,2,19,3,3,1,316,3,1,104.4,313.20000000000005,0,0,0,0,0,Canceled
66958,20170427,2,11,3,72,1,25,3,2,115.0,345.0,0,0,0,1,0,Canceled
66959,20170427,2,19,3,3,1,316,3,1,104.4,313.20000000000005,0,0,0,0,0,Canceled
66960,20170427,2,74,3,72,1,99,3,2,99.0,297.0,0,0,0,0,0,Canceled
66961,20170427,2,30,3,72,1,24,3,2,115.0,345.0,0,0,0,0,0,Canceled
66962,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66963,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66964,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66965,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66966,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66967,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66968,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66969,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66970,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66971,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66972,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66973,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66974,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66975,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66976,20170427,2,142,3,13,1,179,4,2,130.5,522.0,0,0,0,3,0,Canceled
66977,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66978,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66979,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66980,20170427,2,21,1,13,1,165,4,3,151.5,606.0,0,0,0,2,0,Canceled
66981,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66982,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66983,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66984,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66985,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66986,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66987,20170427,2,1,19,3,1,286,4,2,120.0,480.0,0,175,0,0,0,Canceled
66988,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66989,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66990,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66991,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66992,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66993,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66994,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66995,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66996,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66997,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
66998,20170427,2,2,3,72,1,151,5,2,100.8,504.0,0,0,0,0,0,Canceled
66999,20170427,2,19,3,72,1,287,5,2,99.0,495.0,0,0,0,0,0,Canceled
67000,20170427,2,2,3,3,1,108,5,2,118.8,594.0,0,0,0,0,0,Canceled
67001,20170427,2,113,3,109,1,232,5,2,103.05,515.25,0,0,0,3,0,Canceled
67002,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
67003,20170427,2,1,19,3,1,111,4,2,120.0,480.0,0,0,0,0,0,Canceled
67004,20170427,2,18,3,109,1,233,5,2,103.05,515.25,1,0,0,3,0,Canceled
67005,20170427,2,1,1,3,1,16,5,2,126.65,633.25,0,0,0,1,0,Canceled
67006,20170427,2,18,3,13,1,233,5,3,149.4,747.0,0,0,0,0,0,Canceled
67007,20170428,2,11,3,3,1,112,1,2,117.0,117.0,0,0,0,0,0,Canceled
67008,20170428,2,1,4,3,1,2,1,2,144.0,144.0,0,0,0,2,0,Canceled
67009,20170428,2,3,3,149,1,78,1,2,108.0,108.0,0,0,0,0,1,Canceled
67010,20170428,2,65,3,3,1,46,1,1,117.0,117.0,0,0,0,0,0,Canceled
67011,20170428,2,65,3,3,1,46,1,1,117.0,117.0,0,0,0,0,0,Canceled
67012,20170428,2,1,3,3,1,49,1,2,126.0,126.0,0,0,0,0,0,Canceled
67013,20170428,2,11,3,3,1,112,1,2,126.0,126.0,0,0,0,0,0,Canceled
67014,20170428,2,18,3,6,1,29,2,3,215.0,430.0,0,0,0,1,0,Canceled
67015,20170428,2,13,3,11,1,19,2,4,290.01,580.02,0,0,0,3,0,Canceled
67016,20170428,2,23,3,3,1,107,2,2,117.0,234.0,0,0,0,0,0,Canceled
67017,20170428,2,11,3,72,1,28,2,2,115.0,230.0,0,0,0,1,0,Canceled
67018,20170428,2,11,3,6,1,21,2,2,175.0,350.0,0,0,0,0,0,Canceled
67019,20170428,2,98,3,13,1,206,2,2,130.5,261.0,0,0,0,3,0,Canceled
67020,20170428,2,23,3,72,1,110,2,1,99.0,198.0,0,0,0,1,0,Canceled
67021,20170428,2,98,3,13,1,206,2,2,130.5,261.0,0,0,0,3,0,Canceled
67022,20170428,2,98,3,13,1,206,2,2,130.5,261.0,0,0,0,3,0,Canceled
67023,20170428,2,7,3,72,1,336,2,2,99.0,198.0,0,0,0,0,0,Canceled
67024,20170428,2,98,3,13,1,206,2,2,130.5,261.0,0,0,0,3,0,Canceled
67025,20170428,2,11,1,5,1,170,2,2,169.5,339.0,1,0,0,0,0,Canceled
67026,20170428,2,21,3,13,1,159,3,2,130.5,391.5,0,0,0,0,0,Canceled
67027,20170428,2,21,3,13,1,159,3,2,130.5,391.5,0,0,0,0,0,Canceled
67028,20170428,2,4,3,12,1,23,3,4,225.0,675.0,0,0,0,1,0,Canceled
67029,20170428,2,11,3,5,1,130,3,2,24.87,74.61,0,0,0,0,0,Canceled
67030,20170428,2,7,3,72,1,94,3,2,99.0,297.0,0,0,0,0,0,Canceled
67031,20170428,2,115,3,72,1,26,3,2,115.0,345.0,0,0,0,1,0,Canceled
67032,20170428,2,41,3,3,1,284,3,2,109.8,329.4,0,0,0,2,0,Canceled
67033,20170428,2,74,3,20,1,272,3,2,144.0,432.0,0,0,0,0,0,Canceled
67034,20170428,2,2,3,3,1,108,3,2,117.0,351.0,0,0,0,2,0,Canceled
67035,20170428,2,19,3,13,1,209,3,2,130.5,391.5,0,0,0,2,0,Canceled
67036,20170428,2,22,3,13,1,186,3,3,130.5,391.5,1,0,0,2,0,Canceled
67037,20170428,2,7,3,13,1,186,3,2,130.5,391.5,0,0,0,1,0,Canceled
67038,20170428,2,19,3,3,1,153,3,2,117.0,351.0,0,0,0,1,0,Canceled
67039,20170428,2,19,3,13,1,222,3,2,135.33,405.99,0,0,0,3,0,Canceled
67040,20170428,2,2,3,72,1,294,3,2,99.0,297.0,0,0,0,1,0,Canceled
67041,20170428,2,2,3,72,1,26,3,2,115.0,345.0,0,0,0,1,0,Canceled
67042,20170428,2,21,3,13,1,159,3,2,130.5,391.5,0,0,0,0,0,Canceled
67043,20170428,2,21,3,13,1,159,3,2,130.5,391.5,0,0,0,0,0,Canceled
67044,20170428,2,2,3,13,1,168,3,2,130.5,391.5,0,0,0,0,0,Canceled
67045,20170428,2,74,3,72,1,270,3,2,99.0,297.0,0,0,0,0,0,Canceled
67046,20170428,2,74,3,20,1,272,3,2,144.0,432.0,0,0,0,0,0,Canceled
67047,20170428,2,22,3,3,1,261,3,3,126.0,378.0,0,0,0,1,0,Canceled
67048,20170428,2,5,3,13,1,161,3,3,166.5,499.5,0,0,0,0,0,Canceled
67049,20170428,2,7,3,13,1,186,3,1,130.5,391.5,0,0,0,1,0,Canceled
67050,20170428,2,7,3,13,1,186,3,2,130.5,391.5,0,0,0,2,0,Canceled
67051,20170428,2,7,3,13,1,186,3,2,130.5,391.5,0,0,0,1,0,Canceled
67052,20170428,2,1,3,72,1,27,3,2,115.0,345.0,0,0,0,2,0,Canceled
67053,20170428,2,74,3,20,1,272,3,2,144.0,432.0,0,0,0,0,0,Canceled
67054,20170428,2,2,3,72,1,29,3,2,115.0,345.0,0,0,0,2,0,Canceled
67055,20170428,2,7,3,13,1,0,3,2,130.5,391.5,0,0,0,1,0,Canceled
67056,20170428,2,11,3,72,1,26,3,2,115.0,345.0,0,0,0,1,0,Canceled
67057,20170428,2,163,3,5,1,121,3,2,166.5,499.5,0,0,0,0,0,Canceled
67058,20170428,2,2,3,3,1,285,3,1,104.4,313.20000000000005,0,0,0,2,0,Canceled
67059,20170428,2,21,3,13,1,183,3,2,130.5,391.5,0,0,0,1,0,Canceled
67060,20170428,2,7,3,13,1,186,3,2,130.5,391.5,0,0,0,1,0,Canceled
67061,20170428,2,11,3,72,1,21,3,2,115.0,345.0,0,0,0,0,0,Canceled
67062,20170428,2,7,3,3,1,261,3,2,109.8,329.4,0,0,0,1,0,Canceled
67063,20170428,2,74,3,20,1,272,3,2,144.0,432.0,0,0,0,0,0,Canceled
67064,20170428,2,7,3,13,1,17,3,2,130.5,391.5,0,0,0,1,0,Canceled
67065,20170428,2,480,3,12,1,20,3,4,225.0,675.0,0,0,0,0,0,Canceled
67066,20170428,2,7,3,13,1,186,3,2,130.5,391.5,0,0,0,1,0,Canceled
67067,20170428,2,21,3,13,1,159,3,2,130.5,391.5,0,0,0,0,0,Canceled
67068,20170428,2,11,3,72,1,27,3,2,115.0,345.0,0,0,0,1,0,Canceled
67069,20170428,2,1,3,72,1,29,3,2,115.0,345.0,0,0,0,1,0,Canceled
67070,20170428,2,4,3,12,1,11,3,4,260.0,780.0,0,0,0,0,0,Canceled
67071,20170428,2,7,3,3,1,261,3,2,109.8,329.4,0,0,0,1,0,Canceled
67072,20170428,2,36,4,3,1,140,4,2,130.0,520.0,0,0,0,0,0,Canceled
67073,20170428,2,36,4,3,1,140,4,2,130.0,520.0,0,0,0,0,0,Canceled
67074,20170428,2,1,3,72,1,242,4,2,78.35,313.4,0,0,0,0,0,Canceled
67075,20170428,2,2,3,3,1,285,4,1,104.4,417.6,0,0,0,2,0,Canceled
67076,20170428,2,36,4,3,1,140,4,2,130.0,520.0,0,0,0,0,0,Canceled
67077,20170428,2,36,4,3,1,140,4,2,130.0,520.0,0,0,0,0,0,Canceled
67078,20170428,2,36,4,3,1,140,4,2,130.0,520.0,0,0,0,0,0,Canceled
67079,20170428,2,36,4,3,1,140,4,2,130.0,520.0,0,0,0,0,0,Canceled
67080,20170428,2,17,3,12,1,134,4,4,191.25,765.0,0,0,0,2,0,Canceled
67081,20170428,2,7,3,72,1,26,4,2,128.5,514.0,0,0,0,1,0,Canceled
67082,20170428,2,2,1,3,1,242,4,2,99.0,396.0,0,0,0,0,0,Canceled
67083,20170428,2,36,4,3,1,140,4,2,130.0,520.0,0,0,0,0,0,Canceled
67084,20170428,2,36,4,3,1,140,4,2,130.0,520.0,0,0,0,0,0,Canceled
67085,20170428,2,36,4,3,1,140,4,2,130.0,520.0,0,0,0,0,0,Canceled
67086,20170428,2,19,3,3,1,109,4,2,112.05,448.2,0,0,0,0,0,Canceled
67087,20170428,2,36,4,3,1,140,4,2,130.0,520.0,0,0,0,0,0,Canceled
67088,20170428,2,36,4,3,1,140,4,2,130.0,520.0,0,0,0,0,0,Canceled
67089,20170428,2,136,3,3,1,109,4,2,137.25,549.0,0,0,0,0,0,Canceled
67090,20170428,2,36,4,3,1,140,4,2,130.0,520.0,0,0,0,0,0,Canceled
67091,20170428,2,1,3,11,1,9,4,3,290.0,1160.0,0,0,0,0,0,Canceled
67092,20170429,2,5,3,13,1,3,1,1,190.0,190.0,0,0,0,1,0,Canceled
67093,20170429,2,41,3,13,1,146,1,2,130.5,130.5,0,0,0,1,0,Canceled
67094,20170429,2,1,3,72,1,211,1,2,99.0,99.0,0,0,0,0,0,Canceled
67095,20170429,2,41,3,6,1,117,1,1,153.0,153.0,0,0,0,0,0,Canceled
67096,20170429,2,19,3,3,1,8,1,2,180.0,180.0,0,0,0,1,0,Canceled
67097,20170429,2,3,3,13,1,10,1,2,190.0,190.0,0,0,0,2,0,Canceled
67098,20170429,2,1,3,72,1,22,1,2,115.0,115.0,0,0,0,1,0,Canceled
67099,20170429,2,4,3,12,1,22,1,4,225.0,225.0,0,0,0,1,0,Canceled
67100,20170429,2,2,3,72,1,8,1,2,160.0,160.0,0,0,0,1,0,Canceled
67101,20170429,2,41,3,13,1,146,1,2,130.5,130.5,0,0,0,1,0,Canceled
67102,20170429,2,87,3,77,1,22,1,3,215.0,215.0,0,0,0,0,1,Canceled
67103,20170429,2,18,3,6,1,20,1,3,215.0,215.0,0,0,0,1,0,Canceled
67104,20170429,2,2,3,72,1,20,1,1,115.0,115.0,0,0,0,1,0,Canceled
67105,20170429,2,65,3,72,1,26,2,2,103.5,207.0,0,0,0,1,0,Canceled
67106,20170429,2,11,3,72,1,293,2,2,99.0,198.0,0,0,0,2,0,Canceled
67107,20170429,2,1,3,72,1,29,2,2,115.0,230.0,0,0,0,2,0,Canceled
67108,20170429,2,21,3,3,1,286,2,2,109.8,219.6,0,0,0,0,0,Canceled
67109,20170429,2,1,3,72,1,27,2,2,115.0,230.0,0,0,0,2,0,Canceled
67110,20170429,2,258,3,72,1,28,2,2,115.0,230.0,0,0,0,0,0,Canceled
